Boat Type,Class,Club,Country,Place,Distance,Race Number,Time (s),Time,Round,ResultsPage,RoundNr,RoundSummary
V6,Master 60 Women,Hauraki Waka Ama - Whaitere Gold,New Zealand,5,500,357,155.7,2:35.70,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/357,4,Semi-final
V6,Master 60 Women,K-Pod,Canada,6,500,357,157.38,2:37.38,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/357,4,Semi-final
V6,Master 60 Women,Mooloolaba,Australia,2,500,357,152.25,2:32.25,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/357,4,Semi-final
V6,Master 60 Women,Waitakere Outrigger Canoe - Nga Hau e Wha,New Zealand,8,500,357,168.24,2:48.24,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/357,4,Semi-final
V6,Master 40 Women,Aratika Water Sports - Matariki,New Zealand,1,500,358,142.28,2:22.28,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/358,2,Repecharge
V6,Master 40 Women,FNQ Far North Queensland,Australia,8,500,358,168,2:48.00,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/358,2,Repecharge
V6,Master 40 Women,Porirua Canoe Kayak Club - PCKC Taimania,New Zealand,2,500,358,145.79,2:25.79,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/358,2,Repecharge
V6,Master 40 Women,Ratana Paa - Piki Te Maramatanga,New Zealand,6,500,358,152.04,2:32.04,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/358,2,Repecharge
V6,Master 40 Women,Royal Roaring Wahines,Great Britain,4,500,358,149.58,2:29.58,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/358,2,Repecharge
V6,Master 40 Women,Singapore Paddle Club,Singapore,3,500,358,148.04,2:28.04,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/358,2,Repecharge
V6,Master 40 Women,Team Phoenix,USA,7,500,358,152.59,2:32.59,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/358,2,Repecharge
V6,Master 40 Women,Wasabi,USA,5,500,358,151.17,2:31.17,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/358,2,Repecharge
V6,Open Men,4 Lanikai - Green,Hawai'i,6,500,359,121.82,2:01.82,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/359,4,Semi-final
V6,Open Men,Black Broncos,New Zealand,3,500,359,116.62,1:56.62,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/359,4,Semi-final
V6,Open Men,CANOMAMA,Brazil,4,500,359,117.08,1:57.08,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/359,4,Semi-final
V6,Open Men,Hei Nalu/Rio Va'a,Brazil,2,500,359,114.31,1:54.31,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/359,4,Semi-final
V6,Open Men,Hui Hoa,Brazil,7,500,359,123.76,2:03.76,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/359,4,Semi-final
V6,Open Men,Nga Hoe Horo - Herberts on Tour,New Zealand,1,500,359,112.58,1:52.58,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/359,4,Semi-final
V6,Open Men,PRCC Vaianu Toa,Great Britain,5,500,359,119.57,1:59.57,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/359,4,Semi-final
V6,Open Men,Singapore Paddle Club 2,Singapore,8,500,359,126.01,2:06.01,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/359,4,Semi-final
V6,Open Men,4 Lanikai - White,Hawai'i,8,500,360,127.58,2:07.58,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/360,4,Semi-final
V6,Open Men,FCRCC Prime Primo Premier,Canada,6,500,360,123.55,2:03.55,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/360,4,Semi-final
V6,Open Men,Horouta Waka Ama - Woolley Kumara,New Zealand,1,500,360,114.38,1:54.38,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/360,4,Semi-final
V6,Open Men,KAHU MOANA VA'A,Brazil,7,500,360,125.28,2:05.28,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/360,4,Semi-final
V6,Open Men,MANU VA'A,Chile,5,500,360,121.39,2:01.39,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/360,4,Semi-final
V6,Open Men,Mooloolaba,Australia,2,500,360,117.17,1:57.17,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/360,4,Semi-final
V6,Open Men,OCUK Open Men,Great Britain,3,500,360,120.1,2:00.10,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/360,4,Semi-final
V6,Open Men,Star Nation,Canada,4,500,360,120.31,2:00.31,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/360,4,Semi-final
V6,Open Women,33 Kihei,Hawai'i,3,500,361,136.31,2:16.31,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/361,4,Semi-final
V6,Open Women,4 Lanikai - Green,Hawai'i,6,500,361,139.75,2:19.75,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/361,4,Semi-final
V6,Open Women,CANOMAMA,Brazil,2,500,361,135.07,2:15.07,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/361,4,Semi-final
V6,Open Women,Hei Matau Paddlers - Waipahirere,New Zealand,4,500,361,137.51,2:17.51,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/361,4,Semi-final
V6,Open Women,Médoc33,France,5,500,361,138.99,2:18.99,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/361,4,Semi-final
V6,Open Women,ORCA,USA,7,500,361,144.57,2:24.57,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/361,4,Semi-final
V6,Open Women,PRCC Mahi Mahi,Great Britain,DNS,500,361,,"",Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/361,4,Semi-final
V6,Open Women,Tai Tonga 41 Outrigger Canoe - TT41 Tūturu,New Zealand,1,500,361,134.41,2:14.41,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/361,4,Semi-final
V6,Open Women,Aratika Water Sports - Ohorere,New Zealand,7,500,362,145.1,2:25.10,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/362,4,Semi-final
V6,Open Women,FNQ Far North Queensland,Australia,4,500,362,141.16,2:21.16,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/362,4,Semi-final
V6,Open Women,He’e Nalu,Brazil,2,500,362,135.14,2:15.14,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/362,4,Semi-final
V6,Open Women,Horouta Waka Ama - Kaiarahi Toa,New Zealand,1,500,362,131.83,2:11.83,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/362,4,Semi-final
V6,Open Women,MANA BRASIL A,Brazil,3,500,362,137.75,2:17.75,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/362,4,Semi-final
V6,Open Women,R Haleiwa Outrigger,Hawai'i,DNS,500,362,,"",Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/362,4,Semi-final
V6,Open Women,Singapore Paddle Club,Singapore,6,500,362,142.62,2:22.62,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/362,4,Semi-final
V6,Open Women,Team Phoenix,USA,5,500,362,141.44,2:21.44,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/362,4,Semi-final
V6,Master 50 Men,37 Lae'ula O Kai,Hawai'i,7,500,363,127.4,2:07.40,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/363,4,Semi-final
V6,Master 50 Men,4 Lanikai,Hawai'i,1,500,363,119.34,1:59.34,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/363,4,Semi-final
V6,Master 50 Men,Calgary Canoe Club,Canada,6,500,363,127.31,2:07.31,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/363,4,Semi-final
V6,Master 50 Men,ESQUILO SPORTS,Brazil,4,500,363,124.62,2:04.62,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/363,4,Semi-final
V6,Master 50 Men,Horouta Waka Ama - Te Moana,New Zealand,3,500,363,122.33,2:02.33,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/363,4,Semi-final
V6,Master 50 Men,Mont-dore Shell Vaa 1,New Caledonia,2,500,363,120.41,2:00.41,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/363,4,Semi-final
V6,Master 50 Men,Puai Tane,Germany,8,500,363,127.8,2:07.80,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/363,4,Semi-final
V6,Master 50 Men,Royal Va'a Holokiki,Great Britain,5,500,363,124.8,2:04.80,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/363,4,Semi-final
V6,Master 50 Men,CARIOCA VA'A,Brazil,3,500,364,124.82,2:04.82,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/364,4,Semi-final
V6,Master 50 Men,Eagle Mountain Outrigger,Sweden,7,500,364,129.13,2:09.13,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/364,4,Semi-final
V6,Master 50 Men,FNQ Far North Queensland,Australia,8,500,364,129.41,2:09.41,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/364,4,Semi-final
V6,Master 50 Men,Mooloolaba,Australia,4,500,364,126.55,2:06.55,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/364,4,Semi-final
V6,Master 50 Men,NO'AH,Brazil,5,500,364,128.02,2:08.02,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/364,4,Semi-final
V6,Master 50 Men,Singapore Paddle Club,Singapore,6,500,364,128.51,2:08.51,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/364,4,Semi-final
V6,Master 50 Men,True North,Canada,1,500,364,124.21,2:04.21,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/364,4,Semi-final
V6,Master 50 Men,VIENTO SUR,Chile,2,500,364,124.39,2:04.39,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/364,4,Semi-final
V6,Master 50 Women,37 Lae'ula O Kai - Red,Hawai'i,7,500,365,149.2,2:29.20,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/365,4,Semi-final
V6,Master 50 Women,Aratika Water Sports - Waitemata Wahine,New Zealand,8,500,365,151.88,2:31.88,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/365,4,Semi-final
V6,Master 50 Women,CANOMAMA,Brazil,5,500,365,147.26,2:27.26,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/365,4,Semi-final
V6,Master 50 Women,False Creek Racing Canoe Club,Canada,4,500,365,141.3,2:21.30,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/365,4,Semi-final
V6,Master 50 Women,Horouta Waka Ama - Wahine Whalers,New Zealand,6,500,365,147.94,2:27.94,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/365,4,Semi-final
V6,Master 50 Women,Taniwha Outrigger Canoe - Taniwha Wahinez,New Zealand,1,500,365,138.17,2:18.17,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/365,4,Semi-final
V6,Master 50 Women,Taranaki Outrigger Canoe - Hiringa,New Zealand,3,500,365,141.26,2:21.26,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/365,4,Semi-final
V6,Master 50 Women,TRIBO HOE,Brazil,2,500,365,139.05,2:19.05,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/365,4,Semi-final
V6,Master 50 Women,37 Lae'ula O Kai - Green,Hawai'i,8,500,366,153.93,2:33.93,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/366,4,Semi-final
V6,Master 50 Women,4 Lanikai,Hawai'i,1,500,366,139.2,2:19.20,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/366,4,Semi-final
V6,Master 50 Women,BC Rapids,Canada,2,500,366,143.04,2:23.04,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/366,4,Semi-final
V6,Master 50 Women,FNQ Far NorthQueensland,Australia,6,500,366,149.24,2:29.24,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/366,4,Semi-final
V6,Master 50 Women,PRCC Na Wahine,Great Britain,4,500,366,146.45,2:26.45,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/366,4,Semi-final
V6,Master 50 Women,R Haleiwa Outrigger,Hawai'i,3,500,366,146.28,2:26.28,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/366,4,Semi-final
V6,Master 50 Women,Royal Five-0 Wahines,Great Britain,5,500,366,147.02,2:27.02,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/366,4,Semi-final
V6,Master 50 Women,Singapore Paddle Club,Singapore,7,500,366,151.21,2:31.21,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/366,4,Semi-final
V6,Master 75 Men,11 Anuenue,Hawai'i,4,500,367,145.07,2:25.07,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/367,5,Final
V6,Master 75 Men,11 Anuenue 2,Hawai'i,7,500,367,174.24,2:54.24,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/367,5,Final
V6,Master 75 Men,31 Hawaiian,Hawai'i,3,500,367,143.6,2:23.60,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/367,5,Final
V6,Master 75 Men,33 Kihei,Hawai'i,6,500,367,158.59,2:38.59,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/367,5,Final
V6,Master 75 Men,8 Outrigger,Hawai'i,1,500,367,135.08,2:15.08,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/367,5,Final
V6,Master 75 Men,Calgary Icemen,Canada,2,500,367,137.42,2:17.42,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/367,5,Final
V6,Master 75 Men,Pacific 75s,USA,5,500,367,151.68,2:31.68,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/367,5,Final
V6,Master 75 Women,33 Kihei,Hawai'i,5,500,368,190.52,3:10.52,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/368,5,Final
V6,Master 75 Women,33 Kihei - Red,Hawai'i,2,500,368,174.99,2:54.99,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/368,5,Final
V6,Master 75 Women,4 Lanikai,Hawai'i,3,500,368,175.46,2:55.46,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/368,5,Final
V6,Master 75 Women,58 Keauhou,Hawai'i,4,500,368,190.18,3:10.18,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/368,5,Final
V6,Master 75 Women,Salish Sea,Canada,1,500,368,173.48,2:53.48,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/368,5,Final
V6,Master 40 Women,35 Na Kai Ewalu,Hawai'i,5,500,369,140.61,2:20.61,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/369,4,Semi-final
V6,Master 40 Women,Aratika Water Sports - Matariki,New Zealand,4,500,369,139.34,2:19.34,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/369,4,Semi-final
V6,Master 40 Women,Canadian Wahoo,Canada,6,500,369,143.55,2:23.55,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/369,4,Semi-final
V6,Master 40 Women,Horouta Waka Ama - Kaiarahi Toa,New Zealand,1,500,369,135.74,2:15.74,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/369,4,Semi-final
V6,Master 40 Women,MANA BRASIL,Brazil,3,500,369,138.88,2:18.88,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/369,4,Semi-final
V6,Master 40 Women,PRCC E'Ala'E,Great Britain,2,500,369,138.12,2:18.12,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/369,4,Semi-final
V6,Master 40 Women,Singapore Paddle Club,Singapore,7,500,369,145.3,2:25.30,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/369,4,Semi-final
V6,Master 40 Women,TRIBO HOE,Brazil,DNS,500,369,,"",Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/369,4,Semi-final
V6,Master 40 Women,37 Lae'ula O Kai - Green,Hawai'i,2,500,370,138.9,2:18.90,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/370,4,Semi-final
V6,Master 40 Women,4 Lanikai,Hawai'i,1,500,370,138.39,2:18.39,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/370,4,Semi-final
V6,Master 40 Women,False Creek Racing Canoe Club,Canada,4,500,370,140.47,2:20.47,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/370,4,Semi-final
V6,Master 40 Women,FNQ Far North Queensland,Australia,3,500,370,139.12,2:19.12,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/370,4,Semi-final
V6,Master 40 Women,Mauna Kia,Canada,5,500,370,140.98,2:20.98,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/370,4,Semi-final
V6,Master 40 Women,Porirua Canoe Kayak Club - PCKC Taimania,New Zealand,7,500,370,143.71,2:23.71,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/370,4,Semi-final
V6,Master 40 Women,R Haleiwa Outrigger,Hawai'i,6,500,370,143.58,2:23.58,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/370,4,Semi-final
V6,Master 40 Women,Royal Roaring Wahines,Great Britain,8,500,370,148.22,2:28.22,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/370,4,Semi-final
V6,Junior 19 Women,31 Hawaiian,Hawai'i,6,500,371,140.8,2:20.80,Final,https://www.liveresults.co.nz/competition/438/schedule/race/371,5,Final
V6,Junior 19 Women,86 Kilohana,Hawai'i,5,500,371,140.76,2:20.76,Final,https://www.liveresults.co.nz/competition/438/schedule/race/371,5,Final
V6,Junior 19 Women,CanWest,Canada,8,500,371,149.89,2:29.89,Final,https://www.liveresults.co.nz/competition/438/schedule/race/371,5,Final
V6,Junior 19 Women,Horouta Waka Ama - Manawahine,New Zealand,1,500,371,131.96,2:11.96,Final,https://www.liveresults.co.nz/competition/438/schedule/race/371,5,Final
V6,Junior 19 Women,Horouta Waka Ama - Suzuki Swift,New Zealand,3,500,371,136,2:16.00,Final,https://www.liveresults.co.nz/competition/438/schedule/race/371,5,Final
V6,Junior 19 Women,Nga Hoe Horo - Team Tiare,New Zealand,2,500,371,135.52,2:15.52,Final,https://www.liveresults.co.nz/competition/438/schedule/race/371,5,Final
V6,Junior 19 Women,Tamaki Outrigger Canoe - Team Pure Blue,New Zealand,4,500,371,136.17,2:16.17,Final,https://www.liveresults.co.nz/competition/438/schedule/race/371,5,Final
V6,Junior 19 Women,Tiare Ki Tai,New Zealand,7,500,371,141.53,2:21.53,Final,https://www.liveresults.co.nz/competition/438/schedule/race/371,5,Final
V6,Junior 19 Men,4 Lanikai - Green,Hawai'i,4,500,372,121.89,2:01.89,Final,https://www.liveresults.co.nz/competition/438/schedule/race/372,5,Final
V6,Junior 19 Men,53 Keaukaha,Hawai'i,5,500,372,123.73,2:03.73,Final,https://www.liveresults.co.nz/competition/438/schedule/race/372,5,Final
V6,Junior 19 Men,CanWest,Canada,8,500,372,129.1,2:09.10,Final,https://www.liveresults.co.nz/competition/438/schedule/race/372,5,Final
V6,Junior 19 Men,H Lokahi (H1),Hawai'i,7,500,372,124.73,2:04.73,Final,https://www.liveresults.co.nz/competition/438/schedule/race/372,5,Final
V6,Junior 19 Men,Horouta Waka Ama - 2005 Toyota Corolla,New Zealand,1,500,372,116.52,1:56.52,Final,https://www.liveresults.co.nz/competition/438/schedule/race/372,5,Final
V6,Junior 19 Men,Horouta Waka Ama - Tornado Sirens,New Zealand,6,500,372,123.88,2:03.88,Final,https://www.liveresults.co.nz/competition/438/schedule/race/372,5,Final
V6,Junior 19 Men,Nga Hoe Horo - Black Broncos,New Zealand,2,500,372,116.87,1:56.87,Final,https://www.liveresults.co.nz/competition/438/schedule/race/372,5,Final
V6,Junior 19 Men,Nga Hoe Horo - Black Hammers,New Zealand,3,500,372,121,2:01.00,Final,https://www.liveresults.co.nz/competition/438/schedule/race/372,5,Final
V6,Master 70 Women,10 Waimanalo,Hawai'i,3,500,373,158.26,2:38.26,Final,https://www.liveresults.co.nz/competition/438/schedule/race/373,5,Final
V6,Master 70 Women,31 Hawaiian,Hawai'i,5,500,373,170.4,2:50.40,Final,https://www.liveresults.co.nz/competition/438/schedule/race/373,5,Final
V6,Master 70 Women,33 Hiki No O Kihei,Hawai'i,8,500,373,179.13,2:59.13,Final,https://www.liveresults.co.nz/competition/438/schedule/race/373,5,Final
V6,Master 70 Women,33 Island Masters,Hawai'i,1,500,373,151.82,2:31.82,Final,https://www.liveresults.co.nz/competition/438/schedule/race/373,5,Final
V6,Master 70 Women,Aratika Water Sports - Te Ara Pounamu,New Zealand,6,500,373,173.95,2:53.95,Final,https://www.liveresults.co.nz/competition/438/schedule/race/373,5,Final
V6,Master 70 Women,FCRCC - Canoe Believe It?,Canada,4,500,373,168.24,2:48.24,Final,https://www.liveresults.co.nz/competition/438/schedule/race/373,5,Final
