Boat Type,Class,Club,Country,Place,Distance,Race Number,Time (s),Time,Round,ResultsPage
V6,Master 40 Men,OCUK Master 40 Men,Great Britain,5,1000,227,357.38,05:57.4,Heat  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/227
V6,Master 40 Men,OCUK Master 40 Men,Great Britain,6,500,321,124.59,02:04.6,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/321
V6,Master 40 Men,ORCA 40s,USA,5,1000,224,332.83,05:32.8,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/224
V6,Master 40 Men,ORCA 40s,USA,8,500,320,124.71,02:04.7,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/320
V6,Master 40 Men,PRCC Raiteva,Great Britain,2,1000,224,319.72,05:19.7,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/224
V6,Master 40 Men,PRCC Raiteva,Great Britain,2,1000,267,317.29,05:17.3,Repechage  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/267
V6,Master 40 Men,PRCC Raiteva,Great Britain,4,1000,277,320.64,05:20.6,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/277
V6,Master 40 Men,PRCC Raiteva,Great Britain,5,500,321,124.31,02:04.3,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/321
V6,Master 40 Men,Royal Thunder,Great Britain,5,1000,226,339.63,05:39.6,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/226
V6,Master 40 Men,Royal Thunder,Great Britain,7,500,319,123.74,02:03.7,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/319
V6,Master 40 Men,Shoreham Master 40 Men,Great Britain,4,1000,228,335.35,05:35.3,Heat  5/5,https://www.liveresults.co.nz/competition/438/schedule/race/228
V6,Master 40 Men,Shoreham Master 40 Men,Great Britain,7,500,320,124.59,02:04.6,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/320
V6,Master 40 Men,Singapore Paddle Club,Singapore,2,1000,226,326.5,05:26.5,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/226
V6,Master 40 Men,Singapore Paddle Club,Singapore,4,1000,266,327.91,05:27.9,Repechage  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/266
V6,Master 40 Men,Singapore Paddle Club,Singapore,4,500,321,124.15,02:04.2,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/321
V6,Master 40 Men,Singapore Paddle Club,Singapore,6,500,348,127.42,02:07.4,Repechage  12,https://www.liveresults.co.nz/competition/438/schedule/race/348
V6,Master 40 Men,Taranaki OCC - Nga Tai E Wha O Taranaki,New Zealand,1,1000,267,312.72,05:12.7,Repechage  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/267
V6,Master 40 Men,Taranaki OCC - Nga Tai E Wha O Taranaki,New Zealand,2,1000,228,314.95,05:15.0,Heat  5/5,https://www.liveresults.co.nz/competition/438/schedule/race/228
V6,Master 40 Men,Taranaki OCC - Nga Tai E Wha O Taranaki,New Zealand,3,1000,277,313.99,05:14.0,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/277
V6,Master 40 Men,Taranaki OCC - Nga Tai E Wha O Taranaki,New Zealand,6,500,319,123.18,02:03.2,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/319
V6,Master 40 Men,Tautai,Samoa,4,1000,226,336.86,05:36.9,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/226
V6,Master 40 Men,Tautai,Samoa,6,500,320,122.72,02:02.7,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/320
V6,Master 40 Men,Te Waka Pounamu - Aoraki Matatu,New Zealand,1,1000,225,307.27,05:07.3,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/225
V6,Master 40 Men,Te Waka Pounamu - Aoraki Matatu,New Zealand,1,1000,278,303.91,05:03.9,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/278
V6,Master 40 Men,Te Waka Pounamu - Aoraki Matatu,New Zealand,1,500,321,112.55,01:52.6,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/321
V6,Master 40 Men,Te Waka Pounamu - Aoraki Matatu,New Zealand,1,500,384,116.02,01:56.0,Final  5,https://www.liveresults.co.nz/competition/438/schedule/race/384
V6,Master 40 Men,Te Waka Pounamu - Aoraki Matatu,New Zealand,2,1000,333,298.62,04:58.6,Final ,https://www.liveresults.co.nz/competition/438/schedule/race/333
V6,Master 40 Men,VIENTO SUR,Chile,3,1000,225,324.17,05:24.2,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/225
V6,Master 40 Men,VIENTO SUR,Chile,3,1000,266,319.79,05:19.8,Repechage  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/266
V6,Master 40 Men,VIENTO SUR,Chile,3,500,319,121.25,02:01.3,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/319
V6,Master 40 Men,VIENTO SUR,Chile,5,1000,278,320.12,05:20.1,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/278
V6,Master 40 Men,VIENTO SUR,Chile,5,500,348,127.41,02:07.4,Repechage  12,https://www.liveresults.co.nz/competition/438/schedule/race/348
V6,Master 40 Women,35 Na Kai Ewalu,Hawai'i,1,1000,199,349.11,05:49.1,Heat  5/5,https://www.liveresults.co.nz/competition/438/schedule/race/199
V6,Master 40 Women,35 Na Kai Ewalu,Hawai'i,1,1000,255,347.72,05:47.7,Quarter  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/255
V6,Master 40 Women,35 Na Kai Ewalu,Hawai'i,2,1000,264,338.39,05:38.4,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/264
V6,Master 40 Women,35 Na Kai Ewalu,Hawai'i,2,500,330,137.14,02:17.1,Heat  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/330
V6,Master 40 Women,35 Na Kai Ewalu,Hawai'i,5,500,369,140.61,02:20.6,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/369
V6,Master 40 Women,35 Na Kai Ewalu,Hawai'i,DQ,1000,287,350.03,05:50.0,Final  10,https://www.liveresults.co.nz/competition/438/schedule/race/287
V6,Master 40 Women,37 Lae'ula O Kai - Green,Hawai'i,2,1000,196,353.83,05:53.8,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/196
V6,Master 40 Women,37 Lae'ula O Kai - Green,Hawai'i,2,1000,255,351.8,05:51.8,Quarter  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/255
V6,Master 40 Women,37 Lae'ula O Kai - Green,Hawai'i,2,500,329,135.87,02:15.9,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/329
V6,Master 40 Women,37 Lae'ula O Kai - Green,Hawai'i,2,500,370,138.9,02:18.9,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/370
V6,Master 40 Women,37 Lae'ula O Kai - Green,Hawai'i,3,1000,264,340.45,05:40.5,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/264
V6,Master 40 Women,37 Lae'ula O Kai - Green,Hawai'i,6,500,383,142.38,02:22.4,Final  5,https://www.liveresults.co.nz/competition/438/schedule/race/383
V6,Master 40 Women,37 Lae'ula O Kai - Red,Hawai'i,3,1000,200,387.58,06:27.6,Heat  6/6,https://www.liveresults.co.nz/competition/438/schedule/race/200
V6,Master 40 Women,37 Lae'ula O Kai - Red,Hawai'i,4,1000,254,414.56,06:54.6,Quarter  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/254
V6,Master 40 Women,37 Lae'ula O Kai - Red,Hawai'i,7,500,329,151.82,02:31.8,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/329
V6,Master 40 Women,4 Lanikai,Hawai'i,1,1000,195,344.23,05:44.2,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/195
V6,Master 40 Women,4 Lanikai,Hawai'i,1,1000,253,348.22,05:48.2,Quarter  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/253
V6,Master 40 Women,4 Lanikai,Hawai'i,1,1000,265,332.37,05:32.4,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/265
V6,Master 40 Women,4 Lanikai,Hawai'i,1,500,327,134.27,02:14.3,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/327
V6,Master 40 Women,4 Lanikai,Hawai'i,1,500,370,138.39,02:18.4,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/370
V6,Master 40 Women,4 Lanikai,Hawai'i,2,1000,287,333.59,05:33.6,Final  10,https://www.liveresults.co.nz/competition/438/schedule/race/287
V6,Master 40 Women,4 Lanikai,Hawai'i,3,500,383,140.44,02:20.4,Final  5,https://www.liveresults.co.nz/competition/438/schedule/race/383
V6,Master 40 Women,Aratika Water Sports - Matariki,New Zealand,1,500,358,142.28,02:22.3,Repechage  2,https://www.liveresults.co.nz/competition/438/schedule/race/358
V6,Master 40 Women,Aratika Water Sports - Matariki,New Zealand,4,500,327,138.23,02:18.2,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/327
V6,Master 40 Women,Aratika Water Sports - Matariki,New Zealand,4,500,369,139.34,02:19.3,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/369
V6,Master 40 Women,Aratika Water Sports - Matariki,New Zealand,7,500,383,143.28,02:23.3,Final  5,https://www.liveresults.co.nz/competition/438/schedule/race/383
V6,Master 40 Women,Aratika Water Sports -Matariki,New Zealand,2,1000,253,360.85,06:00.9,Quarter  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/253
V6,Master 40 Women,Aratika Water Sports -Matariki,New Zealand,3,1000,198,365.28,06:05.3,Heat  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/198
V6,Master 40 Women,Aratika Water Sports -Matariki,New Zealand,4,1000,265,349.74,05:49.7,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/265
V6,Master 40 Women,BRUTAL SPORTS,Chile,4,1000,195,442.27,07:22.3,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/195
V6,Master 40 Women,BRUTAL SPORTS,Chile,8,500,327,162.63,02:42.6,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/327
V6,Master 40 Women,California,USA,3,1000,195,403.2,06:43.2,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/195
V6,Master 40 Women,California,USA,7,500,327,157.2,02:37.2,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/327
V6,Master 40 Women,Canadian Wahoo,Canada,1,1000,197,355.26,05:55.3,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/197
V6,Master 40 Women,Canadian Wahoo,Canada,3,1000,253,362.81,06:02.8,Quarter  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/253
V6,Master 40 Women,Canadian Wahoo,Canada,3,500,328,138.92,02:18.9,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/328
V6,Master 40 Women,Canadian Wahoo,Canada,6,500,369,143.55,02:23.6,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/369
V6,Master 40 Women,CANOMAMA,Brazil,6,500,328,149.66,02:29.7,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/328
V6,Master 40 Women,CANOMAMA,Brazil,DQ,1000,198,387,06:27.0,Heat  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/198
V6,Master 40 Women,Club Outrigger Whitsunday,Australia,6,500,327,154.78,02:34.8,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/327
V6,Master 40 Women,Club Outrigger Whitsunday,Australia,DQ,1000,196,413.49,06:53.5,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/196
V6,Master 40 Women,False Creek Racing Canoe Club,Canada,3,1000,196,366.76,06:06.8,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/196
V6,Master 40 Women,False Creek Racing Canoe Club,Canada,3,1000,254,356.48,05:56.5,Quarter  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/254
V6,Master 40 Women,False Creek Racing Canoe Club,Canada,3,500,329,139.24,02:19.2,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/329
V6,Master 40 Women,False Creek Racing Canoe Club,Canada,4,500,370,140.47,02:20.5,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/370
V6,Master 40 Women,False Creek Racing Canoe Club,Canada,5,1000,265,352.39,05:52.4,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/265
V6,Master 40 Women,False Creek Racing Canoe Club,Canada,5,500,383,141.96,02:22.0,Final  5,https://www.liveresults.co.nz/competition/438/schedule/race/383
V6,Master 40 Women,FNQ Far North Queensland,Australia,1,1000,198,353.95,05:54.0,Heat  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/198
V6,Master 40 Women,FNQ Far North Queensland,Australia,1,500,328,136.78,02:16.8,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/328
V6,Master 40 Women,FNQ Far North Queensland,Australia,2,1000,252,350.42,05:50.4,Quarter  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/252
V6,Master 40 Women,FNQ Far North Queensland,Australia,3,1000,265,337.2,05:37.2,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/265
V6,Master 40 Women,FNQ Far North Queensland,Australia,3,1000,287,341.37,05:41.4,Final  10,https://www.liveresults.co.nz/competition/438/schedule/race/287
V6,Master 40 Women,FNQ Far North Queensland,Australia,3,500,370,139.12,02:19.1,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/370
V6,Master 40 Women,FNQ Far North Queensland,Australia,4,500,329,143.66,02:23.7,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/329
V6,Master 40 Women,FNQ Far North Queensland,Australia,8,500,358,168,02:48.0,Repechage  2,https://www.liveresults.co.nz/competition/438/schedule/race/358
V6,Master 40 Women,FNQ Far North Queensland,Australia,8,500,383,143.45,02:23.4,Final  5,https://www.liveresults.co.nz/competition/438/schedule/race/383
V6,Master 40 Women,HERE TAINA,Chile,4,1000,196,412.96,06:53.0,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/196
V6,Master 40 Women,HERE TAINA,Chile,8,500,328,156.65,02:36.6,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/328
V6,Master 40 Women,Horouta Waka Ama - Kaiarahi Toa,New Zealand,1,1000,196,342.13,05:42.1,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/196
V6,Master 40 Women,Horouta Waka Ama - Kaiarahi Toa,New Zealand,1,1000,252,341.7,05:41.7,Quarter  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/252
V6,Master 40 Women,Horouta Waka Ama - Kaiarahi Toa,New Zealand,1,1000,264,330.53,05:30.5,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/264
V6,Master 40 Women,Horouta Waka Ama - Kaiarahi Toa,New Zealand,1,1000,287,328.01,05:28.0,Final  10,https://www.liveresults.co.nz/competition/438/schedule/race/287
V6,Master 40 Women,Horouta Waka Ama - Kaiarahi Toa,New Zealand,1,500,329,132.8,02:12.8,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/329
V6,Master 40 Women,Horouta Waka Ama - Kaiarahi Toa,New Zealand,1,500,369,135.74,02:15.7,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/369
V6,Master 40 Women,Horouta Waka Ama - Kaiarahi Toa,New Zealand,1,500,383,134.43,02:14.4,Final  5,https://www.liveresults.co.nz/competition/438/schedule/race/383
V6,Master 40 Women,Maitai Vahine,Germany,4,1000,197,389.74,06:29.7,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/197
V6,Master 40 Women,Maitai Vahine,Germany,6,500,329,147.7,02:27.7,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/329
V6,Master 40 Women,MANA BRASIL,Brazil,1,500,330,135.16,02:15.2,Heat  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/330
V6,Master 40 Women,MANA BRASIL,Brazil,2,1000,198,354.28,05:54.3,Heat  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/198
V6,Master 40 Women,MANA BRASIL,Brazil,3,1000,252,355.46,05:55.5,Quarter  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/252
V6,Master 40 Women,MANA BRASIL,Brazil,3,500,369,138.88,02:18.9,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/369
V6,Master 40 Women,MANA BRASIL,Brazil,4,500,383,140.93,02:20.9,Final  5,https://www.liveresults.co.nz/competition/438/schedule/race/383
V6,Master 40 Women,MANA BRASIL,Brazil,5,1000,264,342.99,05:43.0,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/264
V6,Master 40 Women,Mauna Kia,Canada,2,1000,199,353.33,05:53.3,Heat  5/5,https://www.liveresults.co.nz/competition/438/schedule/race/199
V6,Master 40 Women,Mauna Kia,Canada,2,1000,254,349.86,05:49.9,Quarter  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/254
V6,Master 40 Women,Mauna Kia,Canada,3,500,330,138.48,02:18.5,Heat  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/330
V6,Master 40 Women,Mauna Kia,Canada,4,1000,264,342.94,05:42.9,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/264
V6,Master 40 Women,Mauna Kia,Canada,5,500,370,140.98,02:21.0,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/370
V6,Master 40 Women,OCUK Master 40 Women,Great Britain,5,1000,197,397.62,06:37.6,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/197
V6,Master 40 Women,OCUK Master 40 Women,Great Britain,7,500,328,153.09,02:33.1,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/328
V6,Master 40 Women,Porirua Canoe Kayak Club - PCKC Taimania,New Zealand,2,1000,195,381.52,06:21.5,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/195
V6,Master 40 Women,Porirua Canoe Kayak Club - PCKC Taimania,New Zealand,2,500,358,145.79,02:25.8,Repechage  2,https://www.liveresults.co.nz/competition/438/schedule/race/358
V6,Master 40 Women,Porirua Canoe Kayak Club - PCKC Taimania,New Zealand,4,500,330,140.13,02:20.1,Heat  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/330
V6,Master 40 Women,Porirua Canoe Kayak Club - PCKC Taimania,New Zealand,7,500,370,143.71,02:23.7,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/370
V6,Master 40 Women,Porirua Canoe Kayak Club - PCKC Taimania,New Zealand,DQ,1000,254,376.82,06:16.8,Quarter  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/254
V6,Master 40 Women,PRCC E'Ala'E,Great Britain,1,1000,200,345.82,05:45.8,Heat  6/6,https://www.liveresults.co.nz/competition/438/schedule/race/200
V6,Master 40 Women,PRCC E'Ala'E,Great Britain,1,1000,254,346.96,05:47.0,Quarter  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/254
V6,Master 40 Women,PRCC E'Ala'E,Great Britain,2,1000,265,333.88,05:33.9,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/265
V6,Master 40 Women,PRCC E'Ala'E,Great Britain,2,500,327,135.57,02:15.6,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/327
V6,Master 40 Women,PRCC E'Ala'E,Great Britain,2,500,369,138.12,02:18.1,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/369
V6,Master 40 Women,PRCC E'Ala'E,Great Britain,2,500,383,140.28,02:20.3,Final  5,https://www.liveresults.co.nz/competition/438/schedule/race/383
V6,Master 40 Women,PRCC E'Ala'E,Great Britain,4,1000,287,347.51,05:47.5,Final  10,https://www.liveresults.co.nz/competition/438/schedule/race/287
V6,Master 40 Women,R Haleiwa Outrigger,Hawai'i,2,1000,197,356.88,05:56.9,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/197
V6,Master 40 Women,R Haleiwa Outrigger,Hawai'i,2,500,328,138.31,02:18.3,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/328
V6,Master 40 Women,R Haleiwa Outrigger,Hawai'i,6,500,370,143.58,02:23.6,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/370
V6,Master 40 Women,R Haleiwa Outrigger,Hawai'i,DQ,1000,253,360.44,06:00.4,Quarter  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/253
V6,Master 40 Women,Ratana Paa - Piki Te Maramatanga,New Zealand,4,1000,253,389.62,06:29.6,Quarter  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/253
V6,Master 40 Women,Ratana Paa - Piki Te Maramatanga,New Zealand,5,1000,199,385.15,06:25.1,Heat  5/5,https://www.liveresults.co.nz/competition/438/schedule/race/199
V6,Master 40 Women,Ratana Paa - Piki Te Maramatanga,New Zealand,5,500,327,146.07,02:26.1,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/327
V6,Master 40 Women,Ratana Paa - Piki Te Maramatanga,New Zealand,6,500,358,152.04,02:32.0,Repechage  2,https://www.liveresults.co.nz/competition/438/schedule/race/358
