Race Number,Class,Boat Type,Distance,Round,ResultsPage,Place,Club,Country,Time,Time (s)
145,Master 40 Men,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/145,2,BUDAY Marton,Germany,2:24.78,144.78
145,Master 40 Men,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/145,3,ROBERTS Justin,New Zealand,2:25.90,145.9
145,Master 40 Men,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/145,4,DONALDSON Grant,New Zealand,2:26.48,146.48
145,Master 40 Men,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/145,5,JAMES Ryan,Great Britain,2:27.33,147.33
145,Master 40 Men,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/145,6,ALMEIDA Marcelo,Brazil,2:29.25,149.25
145,Master 40 Men,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/145,7,MAINGUET Philippe,New Caledonia,2:32.88,152.88
145,Master 40 Men,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/145,8,SZASZAK Denes,Singapore,2:33.20,153.2
146,Master 40 Men,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/146,1,SOUZA Paulo,Brazil,2:21.93,141.93
146,Master 40 Men,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/146,2,MORRIS Len,Canada,2:23.91,143.91
146,Master 40 Men,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/146,3,PENNY Andy,Hawai'i,2:25.10,145.1
146,Master 40 Men,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/146,4,RIMENE Paddy,New Zealand,2:26.37,146.37
146,Master 40 Men,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/146,5,DURAN VERIVERI Omar,Rapa Nui,2:26.92,146.92
146,Master 40 Men,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/146,6,CAREY Mael,Hawai'i,2:27.64,147.64
146,Master 40 Men,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/146,7,GROCHOLSKI Nathan Kealii,Hawai'i,2:29.96,149.96
146,Master 40 Men,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/146,8,GRANT Darren,Canada,2:33.25,153.25
147,Junior 16 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/147,1,CAMPBELL Maia,New Zealand,2:23.38,143.38
147,Junior 16 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/147,2,RETI Elite,New Zealand,2:24.31,144.31
147,Junior 16 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/147,3,SOTO Kane,New Zealand,2:26.52,146.52
147,Junior 16 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/147,4,GOMES Eduardo,Brazil,2:27.28,147.28
147,Junior 16 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/147,5,KONOHIA Sig La'akea,Hawai'i,2:28.39,148.39
147,Junior 16 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/147,6,TOLOA Marlin,New Zealand,2:32.44,152.44
147,Junior 16 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/147,7,KIYUNA 'Eha,Hawai'i,2:32.92,152.92
147,Junior 16 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/147,8,MOTTERSHEAD Tyler,Canada,2:38.38,158.38
148,Junior 16 Women,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/148,1,MORETE Taylynn,New Zealand,2:39.79,159.79
148,Junior 16 Women,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/148,2,PIRIPI Waitangi,New Zealand,2:39.86,159.86
148,Junior 16 Women,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/148,3,BROOKING Hinekahukura,New Zealand,2:43.12,163.12
148,Junior 16 Women,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/148,4,RETI Chelsea,New Zealand,2:43.56,163.56
148,Junior 16 Women,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/148,5,WILLIAMS-HARRIS Eternity,New Zealand,2:46.96,166.96
148,Junior 16 Women,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/148,6,MAKUA Kahiau,Hawai'i,2:48.66,168.66
148,Junior 16 Women,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/148,7,TOLOA Marnie,New Zealand,2:49.39,169.39
148,Junior 16 Women,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/148,8,MUÑOZ GONZALEZ Belen,Chile,2:55.14,175.14
149,Master 60 Women,V12,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/149,1,85 Kaiola (33),Hawai'i,2:20.13,140.13
149,Master 60 Women,V12,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/149,2,37 Lae'ula O Kai (10),Hawai'i,2:20.80,140.8
149,Master 60 Women,V12,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/149,3,Mooloolaba,Australia,2:21.11,141.11
149,Master 60 Women,V12,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/149,4,60D Waikoloa (4),Hawai'i,2:21.59,141.59
149,Master 60 Women,V12,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/149,5,Horouta Waka Ama - Hinewaiariki,New Zealand,2:24.85,144.85
149,Master 60 Women,V12,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/149,6,False Creek Racing Canoe Club,Canada,2:27.70,147.7
149,Master 60 Women,V12,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/149,7,Aratika Water Sports - Aratika Vahinez,New Zealand,2:28.69,148.69
149,Master 60 Women,V12,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/149,8,Calgary Fort Langley,Canada,2:33.74,153.74
150,Master 80 Men,V1,250,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/150,1,ERDELSKY Otto,Canada,1:30.14,90.14
150,Master 80 Men,V1,250,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/150,2,NAPOLEON Nappy,Hawai'i,1:31.50,91.5
150,Master 80 Men,V1,250,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/150,3,COLEMAN Michael,Brazil,1:34.70,94.7
150,Master 80 Men,V1,250,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/150,4,MADALI Shaka,Hawai'i,1:34.76,94.76
150,Master 80 Men,V1,250,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/150,5,MCHENRY Micheal,Hawai'i,1:35.75,95.75
150A,Master 80 Women,V1,250,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/150A,1,LEITES Barbara,USA,1:46.62,106.62
150A,Master 80 Women,V1,250,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/150A,2,DALGLEISH Verna,Canada,2:03.92,123.92
151,Master 50 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/151,1,HODGES John Turi,New Zealand,2:23.54,143.54
151,Master 50 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/151,2,HAVY CHRISTOPHE,France,2:25.39,145.39
151,Master 50 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/151,3,GILRAY Ross,New Zealand,2:26.00,146
151,Master 50 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/151,4,BEYNET PATRICK,France,2:27.40,147.4
151,Master 50 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/151,5,BECK Hobey,Hawai'i,2:27.54,147.54
151,Master 50 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/151,6,BORLE Scott,Canada,2:28.25,148.25
151,Master 50 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/151,7,FOTI Jim,Hawai'i,2:28.83,148.83
151,Master 50 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/151,8,MITCHELL Joe,Great Britain,2:33.94,153.94
152,Master 50 Women,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/152,1,DURBAN Mel,Canada,2:42.75,162.75
152,Master 50 Women,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/152,2,CORLESS Trisha,Great Britain,2:44.66,164.66
152,Master 50 Women,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/152,3,COOPER Robin Marie,Hawai'i,2:45.85,165.85
152,Master 50 Women,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/152,4,MORGAN Emma,Australia,2:46.51,166.51
152,Master 50 Women,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/152,5,GORDON-GLASSFORD Ariana,New Zealand,2:47.77,167.77
152,Master 50 Women,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/152,6,JAIN Kamini,Canada,2:47.98,167.98
152,Master 50 Women,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/152,7,PAPUNI Maylene,New Zealand,2:51.41,171.41
152,Master 50 Women,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/152,8,GRBIC Cheryl,New Zealand,2:54.90,174.9
153,Junior 19 Women,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/153,1,HAPI Ngatuire,New Zealand,2:37.57,157.57
153,Junior 19 Women,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/153,2,NEBAUER Ada,Australia,2:38.96,158.96
153,Junior 19 Women,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/153,3,SILBERY-HENARE Te Rangihuia,New Zealand,2:39.20,159.2
153,Junior 19 Women,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/153,4,RANGIHUNA-WINIKEREI Hinewaipounamu,New Zealand,2:39.42,159.42
153,Junior 19 Women,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/153,5,NGAWAKA Reneeah,New Zealand,2:40.73,160.73
153,Junior 19 Women,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/153,6,NGATAKI Teagan,New Zealand,2:46.44,166.44
153,Junior 19 Women,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/153,7,CAMERON Jessica,New Zealand,2:46.63,166.63
153,Junior 19 Women,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/153,8,BECK Ella,Hawai'i,2:47.97,167.97
154,Junior 19 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/154,1,MORRIS Jasper,Canada,2:20.62,140.62
154,Junior 19 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/154,2,BASTIEN Kaimana,New Caledonia,2:20.64,140.64
154,Junior 19 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/154,3,PINILLA HUENTEN ARIKI,Rapa Nui,2:21.17,141.17
154,Junior 19 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/154,4,HEWSON Hunter,New Zealand,2:22.74,142.74
154,Junior 19 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/154,5,ZLATAR QUINTANS Bruno,Chile,2:24.38,144.38
154,Junior 19 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/154,6,GRBIC Pharrel,New Zealand,2:24.45,144.45
154,Junior 19 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/154,7,YOUDERIAN Ali'i Keanuenueokalani,Hawai'i,2:24.53,144.53
154,Junior 19 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/154,8,SILVA Rodrigo,Brazil,2:30.63,150.63
155,Master 40 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/155,1,RETI Jason,New Zealand,2:20.94,140.94
155,Master 40 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/155,2,SOUZA Paulo,Brazil,2:22.07,142.07
155,Master 40 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/155,3,MORRIS Len,Canada,2:22.35,142.35
155,Master 40 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/155,4,RIMENE Paddy,New Zealand,2:24.43,144.43
155,Master 40 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/155,5,PENNY Andy,Hawai'i,2:25.34,145.34
155,Master 40 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/155,6,DONALDSON Grant,New Zealand,2:25.45,145.45
155,Master 40 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/155,7,BUDAY Marton,Germany,2:25.58,145.58
155,Master 40 Men,V1,500,Final,https://www.liveresults.co.nz/competition/438/schedule/race/155,8,ROBERTS Justin,New Zealand,2:27.20,147.2
157,Master 70 Women,V6,500,Heat 1 / 3,https://www.liveresults.co.nz/competition/438/schedule/race/157,1,Aratika Water Sports - Te Ara Pounamu,New Zealand,3:13.62,193.62
157,Master 70 Women,V6,500,Heat 1 / 3,https://www.liveresults.co.nz/competition/438/schedule/race/157,2,4 Lanikai,Hawai'i,3:14.64,194.64
157,Master 70 Women,V6,500,Heat 1 / 3,https://www.liveresults.co.nz/competition/438/schedule/race/157,DQ,33 Hiki No O Kihei,Hawai'i,3:19.15,199.15
157,Master 70 Women,V6,500,Heat 1 / 3,https://www.liveresults.co.nz/competition/438/schedule/race/157,3,Salish Sea,Canada,3:22.58,202.58
158,Master 70 Women,V6,500,Heat 2 / 3,https://www.liveresults.co.nz/competition/438/schedule/race/158,1,Pacific Spirit,Canada,2:51.73,171.73
158,Master 70 Women,V6,500,Heat 2 / 3,https://www.liveresults.co.nz/competition/438/schedule/race/158,2,10 Waimanalo,Hawai'i,2:54.95,174.95
158,Master 70 Women,V6,500,Heat 2 / 3,https://www.liveresults.co.nz/competition/438/schedule/race/158,3,31 Hawaiian,Hawai'i,3:05.00,185
158,Master 70 Women,V6,500,Heat 2 / 3,https://www.liveresults.co.nz/competition/438/schedule/race/158,4,Pacific 70s,USA,3:18.35,198.35
159,Master 70 Women,V6,500,Heat 3 / 3,https://www.liveresults.co.nz/competition/438/schedule/race/159,1,33 Island Masters,Hawai'i,2:50.24,170.24
159,Master 70 Women,V6,500,Heat 3 / 3,https://www.liveresults.co.nz/competition/438/schedule/race/159,2,FCRCC - Canoe Believe It?,Canada,3:08.21,188.21
159,Master 70 Women,V6,500,Heat 3 / 3,https://www.liveresults.co.nz/competition/438/schedule/race/159,3,60 Waikoloa,Hawai'i,3:25.26,205.26
160,Master 40 Women,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/160,1,CAMPBELL Kiwi,New Zealand,2:36.66,156.66
160,Master 40 Women,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/160,2,MCCAULL Tui,New Zealand,2:38.04,158.04
160,Master 40 Women,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/160,3,BOTELHO Mahealani,Hawai'i,2:41.20,161.2
160,Master 40 Women,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/160,4,RAPANA Raanj,New Zealand,2:41.68,161.68
160,Master 40 Women,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/160,5,MAINGUET Cynthia,New Caledonia,2:41.71,161.71
160,Master 40 Women,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/160,6,LIM Erin,Canada,2:41.91,161.91
160,Master 40 Women,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/160,7,WHITE Kathy,Australia,2:42.38,162.38
160,Master 40 Women,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/160,8,RUUD Helen,Great Britain,2:46.38,166.38
161,Master 40 Women,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/161,1,STANLEY Leanne,Canada,2:37.24,157.24
161,Master 40 Women,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/161,2,CAIRNS Anne,Samoa,2:41.46,161.46
